Gene_name	medUPratio	meanrpkm	rpkm_bin
PIP4P2	0.0049	0.412356834335179	Q2
PIP5K1A	0.0057	1.36397195814073	Q3
PIP5K1C	0.01111	0.283541343887354	Q2
PISD	0.00787	0.686812029745022	Q3
PITPNB	0.00267	1.3772355459295	Q3
PITPNM1	0.01075	4.12526250278717	Q4
PITRM1	0.00053	3.43850647314371	Q4
PJA2	0.00094	0.79306824575925	Q3
PKD1	0.02041	0.554218138778172	Q2
PKD2	0.00862	0.135421585566312	Q1 - lowly expressed
PKHD1L1	0.07018	0.0480602949696249	Q1 - lowly expressed
PKIA	0.01316	0.0412813341104858	Q1 - lowly expressed
PKIB	0.08333	0.00184292475579741	Q1 - lowly expressed
PKM	0.00012	104.087555558018	Q5 - highly expressed
PKN1	0.00077	7.16696184091081	Q5 - highly expressed
PKN2	0.00251	0.130630781599829	Q1 - lowly expressed
PKN3	0.00552	1.76047837109854	Q4
PKNOX1	0.00279	0.188712125500411	Q1 - lowly expressed
PKP4	0.04211	0.171733134063613	Q1 - lowly expressed
PLA1A	0.01766	1.53921964174025	Q4
PLA2G12A	0.01429	0.25266092762138	Q2
PLA2G4C	0.00909	0.164552454990797	Q1 - lowly expressed
PLA2G6	0.09091	0.138617072566649	Q1 - lowly expressed
PLAA	0.00216	1.35911945169928	Q3
PLCB2	0.00528	1.65907588980315	Q4
PLCB3	0.00248	1.57008142653662	Q4
PLCG1	0.00449	2.03879314257386	Q4
PLCG2	0.00151	3.06993688620286	Q4
PLCL2	0.01136	0.0454717816595798	Q1 - lowly expressed
PLD1	0.00853	0.214951307609225	Q2
PLD2	0.00463	1.04298509125909	Q3
PLEK	0.00228	10.3666089668434	Q5 - highly expressed
PLEKHA2	0.00347	0.909757261553667	Q3
PLEKHA3	0.03797	0.314947489430635	Q2
PLEKHA4	0.09677	0.19906330096507	Q1 - lowly expressed
PLEKHA8	0.01183	0.133190756755754	Q1 - lowly expressed
PLEKHB2	0.00398	0.128483679036051	Q1 - lowly expressed
PLEKHG2	0.00519	1.80753216008243	Q4
PLEKHG7	0.04762	0.0313844188560736	Q1 - lowly expressed
PLEKHH3	0.02469	2.7325233514473	Q4
PLEKHM1	0.01342	0.204156906884544	Q1 - lowly expressed
PLEKHM2	0.00597	1.77885834798054	Q4
PLEKHO1	0.01081	5.76401233400265	Q5 - highly expressed
PLGLB2	0.42857	0.0428325933161041	Q1 - lowly expressed
PLGRKT	0.05368	0.500611453833481	Q2
PLIN2	0.00953	2.06511787587113	Q4
PLK1	0.00576	9.70161057751904	Q5 - highly expressed
PLK3	0.01773	3.49888440232252	Q4
PLK4	0.0037	2.3986816462002	Q4
PLLP	0.33333	0.00740411286245877	Q1 - lowly expressed
PLOD1	0.00134	3.23548968469606	Q4
PLOD3	0.00483	3.93819973140614	Q4
PLPBP	0.00873	2.67638218310771	Q4
PLPP5	0.01813	3.28768177443412	Q4
PLRG1	0.0013	8.24129845375156	Q5 - highly expressed
PLSCR1	0.00588	2.04779534570544	Q4
PLXNB1	0.01333	0.494878242489582	Q2
PLXNB2	0.00341	6.27450225522102	Q5 - highly expressed
PLXNC1	0.00979	0.284538872436487	Q2
PM20D2	0.01907	0.61107380827927	Q3
PMAIP1	0.0036	3.31896586131222	Q4
PML	0.00416	0.803233509018901	Q3
PMM1	0.0105	2.60475052797842	Q4
PMM2	0.03825	0.468573636987509	Q2
PMPCB	0.00426	5.73991849038562	Q5 - highly expressed
PMS1	0.00826	0.360315598534307	Q2
PMS2	0.00183	0.825954424179428	Q3
PMVK	0.02781	5.69378483568004	Q5 - highly expressed
PNISR	0.03512	3.92477758147313	Q4
PNKP	0.01357	2.5062645599173	Q4
PNO1	0.00648	1.81596236784533	Q4
PNPLA6	0.00045	4.25300134579498	Q4
PNPLA8	0.00563	0.261359854680293	Q2
PNPO	0.00855	2.55379587727	Q4
PNPT1	0.00398	2.73871600863725	Q4
PNRC1	0.06122	1.21956596128721	Q3
PNRC2	0.00262	5.03313769798952	Q5 - highly expressed
POC1A	0.00786	0.396797304340801	Q2
POC1B	0.00855	0.119513517310507	Q1 - lowly expressed
POC5	0.01024	0.540988052186262	Q2
POFUT1	0.00545	0.47384633570529	Q2
POFUT2	0.00334	0.387614894987632	Q2
POGK	0.00816	0.688636394302328	Q3
POGLUT1	0.02703	0.72999993047251	Q3
POGZ	0.0023	0.86480537316247	Q3
POLA2	0.00161	2.96490426215193	Q4
POLB	0.0019	1.97483231353998	Q4
POLD1	0.0029	4.0212617177279	Q4
POLD2	0.00202	21.3535194107119	Q5 - highly expressed
POLD3	0.00247	0.196979907532449	Q1 - lowly expressed
POLDIP2	0.00119	15.6788297669321	Q5 - highly expressed
POLDIP3	0.01582	1.52243852179821	Q4
POLE	0.00414	1.74108576418686	Q4
POLE2	0.01439	0.763502565199548	Q3
POLE4	0.00237	2.96732512288818	Q4
POLG	0.01852	3.17105906872676	Q4
POLG2	0.10326	0.777181998826562	Q3
POLH	0.0064	1.04131459593388	Q3
POLI	0.02128	0.178878948329636	Q1 - lowly expressed
POLK	0.01327	0.314395572380158	Q2
POLL	0.00649	2.01065806872827	Q4
POLM	0.008	1.5317364422264	Q4
POLQ	0.03641	0.295388063342982	Q2
POLR1A	0.00189	0.735366344150947	Q3
POLR1B	0.00525	1.17182659745315	Q3
POLR1C	0.00427	1.05449380356809	Q3
POLR1D	0.00174	0.381610509085877	Q2
POLR1E	0.00169	4.28769585491696	Q4
POLR2A	2e-04	6.92420164963927	Q5 - highly expressed
POLR2B	0.00094	4.70053200463983	Q5 - highly expressed
POLR2D	0.00683	1.33829895127623	Q3
POLR2E	0.00048	25.0827857822032	Q5 - highly expressed
POLR2G	0.00294	36.8380389936933	Q5 - highly expressed
POLR2H	0.00172	11.9620084561782	Q5 - highly expressed
POLR2J	0.06466	13.3654254840037	Q5 - highly expressed
POLR2J3	0.05198	0.874416811642694	Q3
POLR3C	0.00226	3.20804662790591	Q4
POLR3D	0.00542	3.07490518525671	Q4
POLR3E	0.00334	1.75433673930282	Q4
POLR3F	0.00613	0.644192636596315	Q3
POLR3G	0.01172	0.338798251486136	Q2
POLR3GL	0.00236	3.31929635431928	Q4
POLR3H	0.01587	0.924983217395887	Q3
POLR3K	0.00169	4.74459373338489	Q5 - highly expressed
POLRMT	0.00433	2.54317475075306	Q4
POM121	0.03252	0.792430262223222	Q3
POM121C	0.00919	0.721721731576148	Q3
POMP	0.00017	18.1688543322425	Q5 - highly expressed
POMT1	0.00317	0.727248490343012	Q3
POMZP3	0.02885	0.619209013476118	Q3
POP1	0.00192	0.990755707845335	Q3
POP5	0.0106	11.3805750472056	Q5 - highly expressed
POPDC2	0.43478	0.0650592432174494	Q1 - lowly expressed
POT1	0.01009	0.507001960327505	Q2
POU2AF1	0.03582	1.24800037964368	Q3
POU2F3	0.08642	0.0560050455923476	Q1 - lowly expressed
POU6F1	0.09091	0.0585831813865821	Q1 - lowly expressed
PPA1	0.00076	22.132636061575	Q5 - highly expressed
PPA2	0.00602	1.73475037372435	Q4
PPAN-P2RY11	0.0023	15.1995784000424	Q5 - highly expressed
PPARA	0.04065	0.0527492635751978	Q1 - lowly expressed
PPARD	0.03497	0.115932777375246	Q1 - lowly expressed
PPAT	0.00669	0.944848892496533	Q3
PPCS	0.03738	0.814336702638911	Q3
PPDPF	0.01044	59.4620919722235	Q5 - highly expressed
PPFIA1	0.00792	0.324624212870394	Q2
PPFIA4	0.0122	0.346862867264893	Q2
PPFIBP2	0.00251	0.52713828290295	Q2
PPHLN1	0.00275	0.479496457224967	Q2
PPIA	0.00182	65.7631638947585	Q5 - highly expressed
PPIB	0.00037	61.5877219167095	Q5 - highly expressed
PPID	0.00404	6.2210517745975	Q5 - highly expressed
PPIE	0.01382	1.51713630375862	Q4
PPIF	0.00095	9.73317491953789	Q5 - highly expressed
PPIG	0.00426	1.2821462856355	Q3
PPIH	0.00488	8.59642314947521	Q5 - highly expressed
PPIL2	0.00198	1.94053520682584	Q4
PPIL3	0.0212	2.361795711253	Q4
PPIL4	0.00178	0.944680859247252	Q3
PPIP5K1	0.00909	0.327412894726871	Q2
PPIP5K2	0.00334	0.754145627981488	Q3
PPM1A	0.0069	0.73384473303139	Q3
PPM1B	0.00588	0.33878324236799	Q2
PPM1D	0.00763	0.136973684012033	Q1 - lowly expressed
PPM1G	0.00609	8.05952988507382	Q5 - highly expressed
PPM1K	0.00984	0.738286578984389	Q3
PPME1	0.00081	1.15360927215942	Q3
PPOX	0.02692	1.41608046940467	Q3
PPP1CA	0.00025	11.5826988371824	Q5 - highly expressed
PPP1CB	0.00531	1.62952625693472	Q4
PPP1CC	0.00273	7.06202455997376	Q5 - highly expressed
PPP1R10	0.00241	4.0241785571179	Q4
PPP1R11	0.00444	3.75219371595768	Q4
PPP1R12A	0.00093	0.616203151858681	Q3
PPP1R12B	0.03226	0.0143681802923498	Q1 - lowly expressed
PPP1R12C	0.00093	2.74135271258915	Q4
PPP1R13B	0.01124	0.0633803851134021	Q1 - lowly expressed
PPP1R15B	0.02752	0.284479932003362	Q2
PPP1R16B	0.00342	0.594618048085146	Q2
PPP1R18	0.00685	1.95180530092825	Q4
PPP1R2	0.00551	1.78563416878578	Q4
PPP1R21	0.01192	0.968322278750926	Q3
PPP1R26	0.06	0.111675885137669	Q1 - lowly expressed
PPP1R35	0.06173	6.67647189520381	Q5 - highly expressed
PPP1R42	0.01062	0.591683905533088	Q2
PPP1R7	0.00048	5.42997603336891	Q5 - highly expressed
PPP1R9B	0.00257	7.7931450710252	Q5 - highly expressed
PPP2R1A	0.00012	7.5571687992697	Q5 - highly expressed
PPP2R2D	0.02768	0.522206919420486	Q2
PPP2R3C	0.00728	1.9647969840025	Q4
PPP2R5A	0.00565	1.15251090690926	Q3
PPP2R5C	0.00744	0.926143033153097	Q3
PPP3CB	0.00562	1.35645918200691	Q3
PPP3CC	0.00826	0.694833323459232	Q3
PPP3R1	0.0016	0.387660210672265	Q2
PPP4C	0.00191	15.4475916481801	Q5 - highly expressed
PPP4R1	0.02308	0.58909504486356	Q2
PPP4R2	0.00331	0.541111546477829	Q2
PPP4R3A	0.02812	1.89832227075339	Q4
PPP4R3B	0.01888	1.39967853354178	Q3
PPP5C	0.00398	2.74724034533358	Q4
PPP6C	0.00373	1.76314876830995	Q4
PPP6R1	0.00175	11.0171401417645	Q5 - highly expressed
PPP6R2	0.0042	0.875970079591752	Q3
PPP6R3	0.00575	0.788785890361011	Q3
PPRC1	0.00937	2.57633141481212	Q4
PPT2	0.01613	0.456795551961965	Q2
PPTC7	0.01119	0.291505427561243	Q2
PPWD1	0.00434	1.98727022843785	Q4
PRAG1	0.00794	0.132503659910016	Q1 - lowly expressed
PRC1	0.00423	3.82952664461795	Q4
PRCC	0.00355	1.27159492371668	Q3
PRCD	0.99999	0.00329353888837084	Q1 - lowly expressed
PRDM1	0.02358	0.134925958204414	Q1 - lowly expressed
PRDM15	0.04073	0.177032023004208	Q1 - lowly expressed
PRDM4	0.00415	0.588103971914448	Q2
PRDX3	0.00283	15.8648350046169	Q5 - highly expressed
PRDX5	0.00899	72.4039092700155	Q5 - highly expressed
PRDX6	0.00145	10.7950426633292	Q5 - highly expressed
PREB	0.00291	16.2164705979583	Q5 - highly expressed
PRELID1	0.00365	75.6666104777431	Q5 - highly expressed
PRELID3B	0.005	7.8127950569613	Q5 - highly expressed
PREP	0.00311	0.380660311623852	Q2
PREPL	0.0109	0.909654105706745	Q3
PREX1	0.00163	1.39031168905154	Q3
PRH1	0.22222	0.00792693380187458	Q1 - lowly expressed
PRIM1	0.00134	2.7917416890707	Q4
PRIM2	0.0031	0.126669598886155	Q1 - lowly expressed
PRIMPOL	0.01099	0.41290354877927	Q2
PRKAA1	0.00254	0.540876850465089	Q2
PRKAB1	0.01126	1.86817143002433	Q4
PRKAB2	0.08696	0.162124330867595	Q1 - lowly expressed
PRKAR1B	0.01376	0.12758171649294	Q1 - lowly expressed
PRKCB	0.00106	0.589650751935176	Q2
PRKCD	0.00048	6.10245053948613	Q5 - highly expressed
PRKCE	0.05882	0.0139080223773666	Q1 - lowly expressed
PRKCSH	0.0015	25.6254565288933	Q5 - highly expressed
PRKD2	0.00069	2.48869554352334	Q4
PRKD3	0.00442	0.490199842641426	Q2
PRKDC	0.0024	2.73509722560843	Q4
PRKRIP1	0.12883	0.593171701666225	Q2
PRMT1	0.00097	39.441879548499	Q5 - highly expressed
PRMT2	0.00129	1.64957702608747	Q4
PRMT3	0.00134	0.291096919414384	Q2
PRMT7	0.02092	1.04735393631068	Q3
PRMT9	0.0087	0.213944263993637	Q2
PROSER1	0.00687	1.94528856978552	Q4
PRPF18	0.01595	0.422109276689662	Q2
PRPF3	0.0314	2.55470117948571	Q4
PRPF31	0.00045	7.95732257015721	Q5 - highly expressed
PRPF38A	0.00823	6.87206331796289	Q5 - highly expressed
PRPF38B	0.06575	2.27468900688235	Q4
PRPF39	0.09169	1.58617131544373	Q4
PRPF4	0.00284	4.1739536048525	Q4
PRPF40A	0.00304	4.39138340912377	Q5 - highly expressed
PRPF4B	0.13214	1.74967566744747	Q4
PRPF6	0.00141	5.47363605819785	Q5 - highly expressed
PRPF8	0.00063	20.1975814713159	Q5 - highly expressed
PRPSAP2	0.00352	1.25342714283268	Q3
PRR14	0.00844	8.59616357305074	Q5 - highly expressed
PRR14L	0.01439	0.0933190663042481	Q1 - lowly expressed
PRR3	0.2069	1.20973632106952	Q3
PRRC2A	0.00214	25.7897582465291	Q5 - highly expressed
PRRC2B	0.01125	0.998066319359618	Q3
PRRC2C	0.00392	2.32127847736224	Q4
PRRT3	0.04255	0.317498220339681	Q2
PRSS16	0.05	0.17700395023082	Q1 - lowly expressed
PRSS51	0.44898	0.00583075184471393	Q1 - lowly expressed
PRSS53	0.03704	0.248407360726446	Q2
PRXL2B	0.00619	1.99920841604874	Q4
PSAP	0.00038	11.5620156448121	Q5 - highly expressed
PSD4	0.00239	2.58973473407704	Q4
PSEN2	0.01546	0.144882673724078	Q1 - lowly expressed
PSIP1	0.00286	11.0791521811563	Q5 - highly expressed
PSMA1	0.00212	2.73387725947888	Q4
PSMA3	0.00326	14.496082951458	Q5 - highly expressed
PSMA5	0.0011	13.6618390095035	Q5 - highly expressed
PSMB1	0.00091	14.6668159228856	Q5 - highly expressed
PSMB10	0.0029	96.5842409258861	Q5 - highly expressed
PSMB2	0.00126	6.53444616208182	Q5 - highly expressed
PSMB3	0.00839	19.5897806945678	Q5 - highly expressed
PSMB4	8e-04	178.192070522468	Q5 - highly expressed
PSMB7	0.00376	4.0196229003693	Q4
PSMB8	0.00071	63.5688683835263	Q5 - highly expressed
PSMB9	0.01234	20.5721535117192	Q5 - highly expressed
PSMC3	0.00571	37.6595119745162	Q5 - highly expressed
PSMC5	0.00083	64.1773909449881	Q5 - highly expressed
PSMC6	0.0069	8.52204294829087	Q5 - highly expressed
PSMD1	6e-04	2.38865055078633	Q4
PSMD11	0.00031	5.53403038869791	Q5 - highly expressed
PSMD12	0.00088	3.17156427377973	Q4
PSMD13	0.00106	18.9879130131797	Q5 - highly expressed
PSMD14	0.00118	2.27068819410373	Q4
PSMD2	0.00048	40.1165830285633	Q5 - highly expressed
PSMD3	0.00057	15.5394247465813	Q5 - highly expressed
PSMD4	0.00099	22.7034991680843	Q5 - highly expressed
PSMD5	0.00312	0.875775070311243	Q3
PSMD6	0.00092	9.11456734702271	Q5 - highly expressed
PSMD7	0.00155	14.2651525337864	Q5 - highly expressed
PSMD8	0.00024	26.4449934291025	Q5 - highly expressed
PSME1	0.00093	361.162580233718	Q5 - highly expressed
PSME2	0.00039	255.330532131935	Q5 - highly expressed
PSME4	0.00397	1.62225532599014	Q4
PSMF1	0.00358	1.16183290653185	Q3
PSMG1	0.00549	8.53733941336329	Q5 - highly expressed
PSMG2	0.00202	1.29190713034006	Q3
PSPC1	0.07288	0.765131154144519	Q3
PSPH	0.0241	0.567972628909981	Q2
PSTPIP1	0.00486	0.467977933999167	Q2
PSTPIP2	0.00429	0.26728667277714	Q2
PTAR1	0.01852	0.0762017042061737	Q1 - lowly expressed
PTBP2	0.07143	0.0858216731052961	Q1 - lowly expressed
PTBP3	0.00117	0.663650392980092	Q3
PTCD1	0.00139	3.33177037151725	Q4
PTCD2	0.01333	0.217736224953066	Q2
PTCD3	0.00978	4.73614867641089	Q5 - highly expressed
PTDSS1	3e-04	2.32406507258257	Q4
PTDSS2	0.03226	0.373824320441307	Q2
PTEN	0.01695	1.83554376310768	Q4
PTGES2	0.00155	7.32474007307808	Q5 - highly expressed
PTGES3	0.00134	17.6257892192978	Q5 - highly expressed
PTGES3L-AARSD1	0.04724	2.00820456857163	Q4
PTGR1	0.02768	0.394353767601426	Q2
PTGR2	0.02825	0.320830298468361	Q2
PTK2B	0.0026	5.02670614489843	Q5 - highly expressed
PTMA	2e-04	337.041095011438	Q5 - highly expressed
PTMS	0.00062	16.5034400951946	Q5 - highly expressed
PTP4A2	0.01074	4.51966585678741	Q5 - highly expressed
PTP4A3	0.02446	0.928510369881448	Q3
PTPN1	0.00074	1.24728627916346	Q3
PTPN11	0.00113	0.834030541578507	Q3
PTPN12	0.00403	0.622195290136726	Q3
PTPN18	0.01111	0.38833366514077	Q2
PTPN2	0.00721	0.4340670304043	Q2
PTPN22	0.01096	1.33316989514958	Q3
PTPN23	0.0018	1.29421882605361	Q3
PTPN4	0.01481	0.0820298634256193	Q1 - lowly expressed
PTPN6	0.00491	56.4332062362297	Q5 - highly expressed
PTPN7	0.00428	4.43399577591675	Q5 - highly expressed
PTPN9	0.00243	0.303858390907445	Q2
PTPRA	0.00471	0.82027771769557	Q3
PTPRC	0.00035	2.94522665334723	Q4
PTPRK	0.00782	0.01923172437788	Q1 - lowly expressed
PTPRS	0.00441	0.0601890342975466	Q1 - lowly expressed
PTRHD1	0.00658	2.86564801594489	Q4
PTS	0.01266	0.248465958930345	Q2
PUM1	0.00725	0.48418789742176	Q2
PUM2	0.00897	1.16830681162224	Q3
PUM3	0.00171	0.802424825343696	Q3
PUS1	0.00952	1.09932740799952	Q3
PUS3	0.03333	0.388147301485695	Q2
PUS7	0.00752	0.418757456327435	Q2
PUS7L	0.00971	0.218213991927876	Q2
PWP2	0.00134	1.63407793761619	Q4
PWWP2A	0.30769	0.0425923308848283	Q1 - lowly expressed
PWWP3A	0.03828	1.42358319706477	Q3
PXMP2	0.01141	0.869356921757439	Q3
PXN	0.00704	0.312921569771517	Q2
PYCR1	0.00295	5.52764098847627	Q5 - highly expressed
PYGB	0.00125	1.07390949560846	Q3
PYGO2	0.02041	0.81127052488096	Q3
PYM1	0.01418	0.353287155952023	Q2
PYROXD1	0.01961	0.61171021430536	Q3
PYROXD2	0.14286	0.0751388835529399	Q1 - lowly expressed
QARS1	0.00179	70.5708184296764	Q5 - highly expressed
QKI	0.0068	0.141414208622003	Q1 - lowly expressed
QPCTL	0.00943	1.95924793736803	Q4
QPRT	0.01905	0.846325086300751	Q3
QRSL1	0.00579	0.800706458873674	Q3
QSER1	0.00571	0.128259999702953	Q1 - lowly expressed
QSOX2	0.0198	0.411773402032951	Q2
QTRT1	0.00792	5.00665312919437	Q5 - highly expressed
QTRT2	0.00467	0.161040768676734	Q1 - lowly expressed
R3HDM1	0.00814	0.560037856351367	Q2
R3HDM2	0.01014	0.291320761879899	Q2
R3HDM4	0.01948	2.51677713174747	Q4
RAB10	0.01133	0.656889471928234	Q3
RAB11FIP3	0.0315	0.169513467098226	Q1 - lowly expressed
RAB12	0.00312	0.516516840015662	Q2
RAB1A	0.0033	1.91630754475577	Q4
RAB1B	0.00069	14.8815835589855	Q5 - highly expressed
RAB21	0.00094	1.21156590467769	Q3
RAB22A	0.0093	0.264410883553256	Q2
RAB24	0.00123	20.9270342617	Q5 - highly expressed
RAB28	0.00292	0.166516540765131	Q1 - lowly expressed
RAB2A	0.00069	0.684763798161729	Q3
RAB2B	0.01293	1.0491795128416	Q3
RAB35	0.0019	2.0871329270178	Q4
RAB38	0.01739	0.0674270356448951	Q1 - lowly expressed
RAB3GAP1	0.0016	0.823564423444266	Q3
RAB3GAP2	0.00075	0.806610987225985	Q3
RAB4A	0.00169	1.31665466342057	Q3
RAB4B	0.00587	2.18034332670921	Q4
RAB5A	0.01594	0.537010234532483	Q2
RAB8A	0.00221	7.16069875836675	Q5 - highly expressed
RAB8B	0.0075	0.624104648176225	Q3
RABEP1	0.00748	1.10777806867387	Q3
RABEP2	0.00671	0.986461083976328	Q3
RABEPK	0.01449	1.21974933483164	Q3
RABGAP1	0.00754	0.322801770397414	Q2
RABGAP1L	0.00784	0.194362775150421	Q1 - lowly expressed
RABGEF1	0.04472	0.270195114094144	Q2
RABGGTA	0.00121	11.7538210939603	Q5 - highly expressed
RABGGTB	0.08401	14.1210295360936	Q5 - highly expressed
RABL2A	0.0198	0.482615282463875	Q2
RABL3	0.00661	0.381775602428499	Q2
RABL6	0.00152	3.75940845767468	Q4
RAC1	0.00079	3.92029552730445	Q4
RAC2	0.00104	15.7131241381527	Q5 - highly expressed
RAD1	0.06667	1.13992827669128	Q3
RAD17	0.00248	1.39151314939403	Q3
RAD23A	0.00495	22.2276755890424	Q5 - highly expressed
RAD23B	0.00027	4.50127965414963	Q5 - highly expressed
RAD51	0.00636	1.30628879486385	Q3
RAD51AP1	0.0274	1.42961305861775	Q3
RAD51B	0.07292	0.0107121783863255	Q1 - lowly expressed
RAD51C	0.014	1.28758415960519	Q3
RAD52	0.05455	0.0619245305998099	Q1 - lowly expressed
RAD54B	0.01857	0.406146354374981	Q2
RAD54L	0.00404	1.69051130579277	Q4
RAD9A	0.05896	0.26716614937591	Q2
RAE1	0.00195	2.28758996065561	Q4
RAF1	0.00403	1.7350799972298	Q4
RAI1	0.03125	0.0518528945788438	Q1 - lowly expressed
RALA	0.00284	0.512607349606492	Q2
RALB	0.00611	0.552223313273931	Q2
RALGAPA1	0.00321	0.117493021712097	Q1 - lowly expressed
RALGAPA2	0.00104	0.09234493254294	Q1 - lowly expressed
RALGAPB	0.00062	0.483071166247706	Q2
RALGDS	0.01635	1.13549319009	Q3
RALGPS1	0.01087	0.0155201011829543	Q1 - lowly expressed
RALGPS2	0.00739	0.0897834053592619	Q1 - lowly expressed
RALY	0.00032	2.4051704785309	Q4
RAMP1	0.375	0.00465037109072868	Q1 - lowly expressed
RANBP1	0.00064	24.1840590854114	Q5 - highly expressed
RANBP10	0.01667	0.230336349756613	Q2
RANBP3	0.00109	1.63258496758071	Q4
RANBP9	0.00568	0.793885760858114	Q3
RANGAP1	0.00106	3.95685105798404	Q4
RANGRF	0.00293	22.0760052587887	Q5 - highly expressed
RAP1A	0.0108	1.75050921457939	Q4
RAP1GDS1	0.00413	0.28263438202617	Q2
RAPGEF1	0.01013	1.08873915934653	Q3
RAPGEF6	0.00207	0.114253534113581	Q1 - lowly expressed
RARA	0.00407	1.17177429848584	Q3
RARS1	0.00057	5.42494015450665	Q5 - highly expressed
RARS2	0.00087	1.05902694023731	Q3
RASA1	0.00388	0.586659703718351	Q2
RASA2	0.00957	0.161633979297044	Q1 - lowly expressed
RASA3	0.00226	0.278768581601114	Q2
RASA4	0.02116	1.48491309843947	Q4
RASA4B	0.05842	0.66860060266823	Q3
RASAL3	0.00917	8.47681485085604	Q5 - highly expressed
RASGRF1	0.03571	0.0239252170995142	Q1 - lowly expressed
RASGRP1	0.00656	0.637341605447114	Q3
RASGRP3	0.00977	1.17349050337554	Q3
RASSF2	0.00215	0.972839799539044	Q3
RASSF3	0.00929	0.134696649997285	Q1 - lowly expressed
RASSF4	0.01186	1.13489390868811	Q3
RAVER1	0.01195	3.60625887527095	Q4
RB1	0.00099	0.58896637014983	Q2
RB1CC1	0.00288	0.217336489164474	Q2
RBAK-RBAKDN	0.37079	0.0771227483506672	Q1 - lowly expressed
RBBP4	0.00219	7.87560768101281	Q5 - highly expressed
RBBP5	0.00746	0.726493214606245	Q3
RBBP8	0.00439	0.368922465940727	Q2
RBBP9	0.01176	0.672854602029049	Q3
RBCK1	0.00874	3.25852987247852	Q4
RBFA	0.00351	2.06519745506318	Q4
RBL1	0.00787	0.254376296386805	Q2
RBL2	0.00334	1.33029228887719	Q3
RBM14-RBM4	0.00697	2.09384266538911	Q4
RBM17	0.00474	6.15381588737606	Q5 - highly expressed
RBM18	0.01533	0.699469545989296	Q3
RBM22	0.00177	5.53562462153121	Q5 - highly expressed
RBM23	0.00212	2.30018605253625	Q4
RBM25	0.0027	2.58298768115213	Q4
RBM26	0.0246	1.05348540859388	Q3
RBM28	0.00182	1.19457327961613	Q3
RBM34	0.00905	2.68201665948435	Q4
RBM38	0.00485	2.18367849741426	Q4
RBM39	0.02722	10.5836950771435	Q5 - highly expressed
RBM4	0.99999	1.55778911500093	Q4
RBM42	0.00107	9.34835362205905	Q5 - highly expressed
RBM45	0.00282	0.594167889005943	Q2
RBM47	0.02479	0.0418090803893398	Q1 - lowly expressed
RBM48	0.04167	0.468580487324521	Q2
RBM4B	0.04651	0.354805622993297	Q2
RBM5	0.01068	6.39446963103545	Q5 - highly expressed
RBM6	0.00646	1.24910807302785	Q3
RBMS1	0.02083	0.012175503910412	Q1 - lowly expressed
RBSN	0.04938	0.314355176611791	Q2
RBX1	0.00736	11.1174904183069	Q5 - highly expressed
RC3H1	0.00524	0.109996498867927	Q1 - lowly expressed
RC3H2	0.00604	0.382802587437782	Q2
RCBTB2	0.04669	0.690469148212375	Q3
RCC1	0.00132	3.9707737145364	Q4
RCC1L	0.00268	2.14832151898854	Q4
RCC2	0.00081	4.1001949353531	Q4
RCCD1	0.00602	1.51281735278866	Q4
RCHY1	0.00862	0.946669983752427	Q3
RCOR3	0.06934	0.392103014742119	Q2
RCSD1	0.0101	0.596776267417298	Q2
RDH11	0.00147	2.98128024037797	Q4
RDH13	0.01923	0.16351034102644	Q1 - lowly expressed
RDX	0.00245	0.170043089794039	Q1 - lowly expressed
REC8	0.00396	11.7849211639067	Q5 - highly expressed
RECK	0.05714	0.0474572663857726	Q1 - lowly expressed
RECQL	0.00288	3.18341600861999	Q4
RECQL4	0.01081	6.28487713243251	Q5 - highly expressed
RECQL5	0.00183	0.94026194258068	Q3
REEP3	0.00231	0.224101491813669	Q2
REEP5	0.0026	1.70259279189555	Q4
RELB	0.00265	1.59836653312727	Q4
RELCH	0.02618	0.361697979679765	Q2
RELT	0.00723	0.993856167120353	Q3
REPS1	0.0046	1.19806079693097	Q3
RER1	9e-04	7.56805322464528	Q5 - highly expressed
RERE	0.0035	0.0918585873600347	Q1 - lowly expressed
RESF1	0.01017	0.524224451740211	Q2
RETREG2	0.00213	5.01165511608367	Q5 - highly expressed
RETREG3	0.00556	0.853435386572399	Q3
RETSAT	0.00509	1.83825587181335	Q4
REV1	0.02615	0.476395024532428	Q2
REV3L	0.01263	0.232041068326508	Q2
REX1BD	0.01538	4.26453574224237	Q4
REXO1	0.00932	1.0389310749926	Q3
RFC1	0.00192	1.89121563752066	Q4
RFC2	9e-04	4.75119474998033	Q5 - highly expressed
RFC3	0.00476	0.363800252290498	Q2
RFC4	0.00149	5.81201061038925	Q5 - highly expressed
RFC5	0.01737	2.88737475234694	Q4
RFFL	0.01195	0.331761403255974	Q2
RFT1	0.0058	1.08633280572793	Q3
RFTN1	0.0189	1.05250710906091	Q3
RFWD3	0.00455	0.795396491846065	Q3
RFX3	0.01266	0.0361758984959153	Q1 - lowly expressed
RFX5	0.00631	12.5867253197913	Q5 - highly expressed
RGL1	0.00365	0.0695794746463037	Q1 - lowly expressed
RGL2	0.01493	2.23365193173244	Q4
RGL4	0.09091	0.096952984866512	Q1 - lowly expressed
RGP1	0.02273	1.01019140237511	Q3
RGPD5	0.01198	0.15118855153422	Q1 - lowly expressed
